tm,weekday,total,hot_milmyeon,milmyeon_with_mandu,milmyeon_only,delivery,side_menu,drinks_alcohol,product_sales,kalguksu,takeaway,avgTa,avgWs,maxTa,minTa,avgRhm,avgTs,sumGsr,sumSsHr,avgTca,sumRn,avgPa,month,diurnal_range,rain_bool,feel_temp,MainMenu,SubMenu,NumOfRows,Order
2023-05-11,목,1085500,0,527000,488000,0,22000,12500,8000,0,28000,17.6,2.7,22.6,13.5,58.1,25.6,28.08,11.0,3.6,0.0,1009.9,5,9.1,0,12.42,1049500,36000,998,998
2023-05-12,금,1414000,0,823000,528000,0,54000,9000,0,0,0,17.4,3.2,22.2,13.1,63.0,24.5,21.99,7.4,7.0,0.0,1008.5,5,9.1,0,12.24,1414000,0,999,999
2023-05-13,토,522000,0,186000,296000,0,36000,4000,0,0,0,14.6,1.9,16.1,13.2,91.0,18.6,3.41,0.0,8.0,16.1,1004.4,5,2.900000000000002,1,10.75,522000,0,1000,1000
2023-05-14,일,2572500,0,1137000,1208000,0,162000,14500,0,0,51000,17.1,1.9,21.5,13.0,81.1,24.4,28.39,11.7,0.5,0.0,1000.3,5,8.5,0,12.33,2521500,51000,1001,1001
2023-05-15,월,1402500,0,654000,662000,0,56000,22500,8000,0,0,18.6,2.9,22.8,14.7,76.3,25.7,27.64,12.2,1.8,0.0,1000.6,5,8.100000000000001,0,13.03,1394500,8000,1002,1002
2023-05-16,화,1795000,0,764000,904000,0,100000,2000,0,0,25000,19.3,3.9,21.8,15.8,78.5,26.1,27.61,11.0,1.4,0.0,1003.1,5,6.0,0,13.46,1770000,25000,1003,1003
2023-05-17,수,1640500,0,737000,798000,0,80000,13500,0,0,12000,20.2,4.2,24.0,15.6,80.1,27.7,29.1,11.7,4.8,1.2,1005.8,5,8.4,1,14.06,1628500,12000,1004,1004
2023-05-18,목,469000,0,236000,185000,0,26000,0,0,0,22000,18.3,2.3,20.2,15.9,95.0,22.2,4.84,0.0,10.0,38.3,1001.8,5,4.299999999999999,1,12.95,447000,22000,1005,1005
2023-05-19,금,854000,0,429000,343000,0,62000,2000,0,0,18000,17.9,2.9,21.8,15.8,82.5,22.8,13.99,3.4,8.3,4.6,999.7,5,6.0,1,12.59,836000,18000,1006,1006
2023-05-20,토,2186500,0,842000,1126000,0,166000,37500,6000,0,9000,18.4,2.7,22.2,14.5,73.0,25.4,29.59,12.3,2.5,0.0,1002.2,5,7.699999999999999,0,12.93,2171500,15000,1007,1007
2023-05-21,일,3043000,0,1193000,1479000,0,206000,17000,40000,0,108000,19.5,3.3,23.2,16.4,78.8,27.1,27.91,12.2,2.6,0.0,999.1,5,6.800000000000001,0,13.58,2895000,148000,1008,1008
2023-05-22,월,940000,0,367000,496000,0,62000,15000,0,0,0,18.2,1.9,22.8,15.5,62.9,22.1,8.51,0.9,8.4,0.7,998.6,5,7.300000000000001,1,13.03,940000,0,1009,1009
2023-05-23,화,1371500,0,431000,817000,0,96000,13500,0,0,14000,18.3,2.4,22.6,14.4,64.0,25.1,29.59,12.1,1.0,0.0,1001.4,5,8.200000000000001,0,12.93,1357500,14000,1010,1010
2023-05-24,수,1488000,0,704000,657000,18000,98000,11000,0,0,0,18.5,2.4,22.9,14.78,65.6,22.47,21.47,7.45,5.9,0.0,1006.3,5,8.12,0,13.06,1470000,18000,1011,1011
2023-05-25,목,1372000,0,548000,732000,0,54000,15000,8000,0,15000,19.2,2.2,23.3,15.9,66.0,25.3,27.76,8.3,5.9,0.0,1008.8,5,7.4,0,13.55,1349000,23000,1012,1012
2023-05-26,금,1267500,0,444000,688000,0,86000,6500,16000,0,27000,19.8,3.2,22.6,18.0,76.6,24.1,13.21,2.7,8.6,0.0,1011.3,5,4.600000000000001,0,13.78,1224500,43000,1013,1013
2023-05-27,토,2391000,0,1153000,1102000,0,112000,16000,0,0,8000,21.6,3.1,25.3,18.8,73.8,27.9,22.3,5.8,8.1,0.0,1010.9,5,6.5,0,14.93,2383000,8000,1014,1014
2023-05-28,일,1497500,0,473000,801000,0,130000,17500,32000,0,44000,20.9,5.0,21.3,20.3,84.1,23.4,3.98,0.0,10.0,2.5,1006.5,5,1.0,1,14.62,1421500,76000,1015,1015
2023-05-29,월,566000,0,224000,300000,0,40000,2000,0,0,0,20.2,3.0,22.0,18.6,68.12,23.3,2.2,0.0,10.0,48.8,1003.2,5,3.3999999999999986,1,14.04,566000,0,1016,1016
2023-05-30,화,680000,0,293000,373000,0,14000,0,0,0,0,18.6,2.6,20.0,17.4,68.12,22.3,6.62,0.0,9.8,18.8,1003.2,5,2.6000000000000014,1,13.08,680000,0,1017,1017
2023-05-31,수,1363500,0,483000,784000,0,92000,4500,0,0,0,19.8,3.0,24.2,16.8,53.6,23.9,28.07,9.7,3.6,0.0,1003.4,5,7.399999999999999,0,13.79,1363500,0,1018,1018
2023-06-01,목,824500,0,490000,275000,0,40000,4500,0,0,15000,18.2,1.4,20.7,16.2,77.5,20.4,5.15,0.0,9.4,18.6,999.2,6,4.5,1,13.32,809500,15000,1019,1019
2023-06-02,금,1925500,0,870000,940000,0,86000,21500,0,0,8000,23.0,2.5,27.8,19.3,67.3,28.0,29.13,11.4,2.9,1.9,993.2,6,8.5,1,15.89,1917500,8000,1020,1020
2023-06-03,토,2716000,0,1203000,1317000,0,154000,6000,16000,0,20000,21.4,3.0,24.7,17.9,59.3,27.1,29.8,12.5,0.5,0.0,999.8,6,6.800000000000001,0,14.81,2680000,36000,1021,1021
2023-06-04,일,3069500,0,1290000,1393000,3000,290000,16500,0,0,77000,23.1,3.1,27.8,18.8,43.0,25.7,26.95,9.9,6.0,0.0,1002.4,6,9.0,0,15.88,2989500,80000,1022,1022
2023-06-05,월,2061000,0,1204000,738000,0,80000,2000,0,0,37000,23.4,2.8,27.2,21.2,43.9,26.7,16.4,3.0,7.0,0.0,1002.4,6,6.0,0,16.1,2024000,37000,1023,1023
2023-06-06,화,2623000,0,1023000,1380000,1000,168000,15000,0,0,36000,20.4,4.1,23.5,18.5,66.4,27.2,26.05,9.1,3.9,0.0,999.6,6,5.0,0,14.18,2586000,37000,1024,1024
2023-06-07,수,1668000,0,937000,648000,1000,46000,20000,16000,0,0,21.6,3.9,25.3,18.5,64.8,26.1,24.29,10.1,6.4,0.0,1001.2,6,6.800000000000001,0,14.94,1651000,17000,1025,1025
2023-06-08,목,1934000,0,911000,904000,0,108000,11000,0,0,0,20.8,3.1,25.4,18.5,74.6,26.1,22.29,7.3,5.9,0.0,998.2,6,6.899999999999999,0,14.42,1934000,0,1026,1026
2023-06-09,금,1932000,0,1032000,751000,31000,74000,0,0,0,44000,21.4,4.3,25.0,18.5,74.0,27.7,29.0,11.9,1.3,0.0,997.1,6,6.5,0,14.84,1857000,75000,1027,1027
2023-06-10,토,3269500,0,1324000,1548000,4000,296000,21500,24000,0,52000,22.6,2.9,26.5,19.4,73.1,29.4,27.21,10.5,4.9,4.2,998.9,6,7.100000000000001,1,15.58,3189500,80000,1028,1028
2023-06-11,일,1873500,0,709000,974000,0,124000,8500,20000,0,38000,21.6,2.1,24.7,20.1,84.6,26.4,12.51,1.1,8.1,4.2,998.2,6,4.599999999999998,1,15.1,1815500,58000,1029,1029
2023-06-12,월,1671000,0,678000,859000,0,110000,0,16000,0,8000,22.4,2.3,26.6,20.4,79.6,28.0,22.73,6.2,7.1,0.0,997.9,6,6.200000000000003,0,15.55,1647000,24000,1030,1030
2023-06-13,화,1851000,0,702000,1041000,0,96000,4000,8000,0,0,23.1,3.1,25.6,20.2,72.6,28.1,25.44,8.9,7.1,0.0,996.5,6,5.400000000000002,0,15.88,1843000,8000,1031,1031
2023-06-14,수,1345500,0,555000,710000,0,76000,4500,0,0,0,22.5,2.0,25.8,20.2,71.5,28.8,19.79,5.1,5.8,0.1,998.0,6,5.600000000000001,1,15.71,1345500,0,1032,1032
2023-06-15,목,1218000,0,455000,676000,0,46000,4000,8000,0,29000,21.8,1.9,26.0,18.2,70.9,28.8,26.09,10.1,3.1,0.0,1000.9,6,7.800000000000001,0,15.3,1181000,37000,1033,1033
2023-06-16,금,1734000,0,898000,720000,1000,80000,13000,0,0,22000,23.6,3.2,28.2,19.7,63.1,30.1,29.43,12.6,1.3,0.0,1004.7,6,8.5,0,16.2,1711000,23000,1034,1034
2023-06-17,토,2133000,0,944000,1023000,0,122000,2000,0,0,42000,24.0,3.6,27.9,20.7,55.1,29.4,26.65,9.8,6.9,0.0,1004.3,6,7.199999999999999,0,16.45,2091000,42000,1035,1035
2023-06-18,일,2541500,0,1158000,1150000,7000,140000,21500,40000,0,25000,24.0,3.1,28.8,21.6,66.1,31.2,28.37,11.1,5.4,0.0,999.3,6,7.199999999999999,0,16.45,2469500,72000,1036,1036
2023-06-19,월,1765000,0,848000,802000,0,94000,13000,8000,0,0,24.3,2.7,28.9,20.8,63.9,30.5,27.28,11.2,3.8,0.0,999.4,6,8.099999999999998,0,16.68,1757000,8000,1037,1037
2023-06-20,화,1576000,0,701000,755000,0,86000,6000,0,0,28000,22.5,3.1,27.4,20.2,65.6,27.8,23.3,7.3,7.6,0.9,998.4,6,7.199999999999999,1,15.5,1548000,28000,1038,1038
2023-06-21,수,635000,0,216000,337000,0,66000,0,16000,0,0,20.9,2.9,23.0,18.6,88.1,24.3,6.16,0.0,9.9,23.3,994.5,6,4.399999999999999,1,14.5,619000,16000,1039,1039
2023-06-23,금,1659000,0,875000,695000,2000,50000,19000,0,0,18000,23.1,2.5,26.7,20.8,69.4,27.8,26.04,10.1,3.8,0.0,1002.2,6,5.899999999999999,0,15.95,1639000,20000,1040,1040
2023-06-24,토,2660000,0,1054000,1322000,0,192000,13000,40000,0,39000,22.4,2.2,26.5,20.2,70.5,29.2,24.8,7.4,7.6,0.0,1007.3,6,6.300000000000001,0,15.58,2581000,79000,1041,1041
2023-06-25,일,2142500,0,1058000,897000,1000,154000,14500,0,0,18000,22.2,1.8,26.4,20.3,78.8,26.2,15.54,1.9,9.3,34.8,1006.0,6,6.099999999999998,1,15.6,2123500,19000,1042,1042
2023-06-26,월,395000,0,211000,148000,0,34000,2000,0,0,0,23.3,7.0,24.0,21.5,89.8,25.0,4.57,0.0,10.0,14.0,1002.5,6,2.5,1,16.67,395000,0,1043,1043
2023-06-27,화,1301500,0,496000,688000,0,80000,17500,0,0,20000,23.4,6.2,26.6,20.6,86.5,25.5,9.28,0.9,9.6,14.1,1002.8,6,6.0,1,16.51,1281500,20000,1044,1044
2023-06-28,수,1412000,0,736000,554000,0,84000,15000,0,0,23000,22.8,3.7,25.3,20.0,82.5,25.6,17.27,2.7,8.6,23.8,1002.0,6,5.300000000000001,1,15.69,1389000,23000,1045,1045
2023-06-29,목,743000,0,455000,248000,2000,22000,0,0,0,16000,24.1,6.4,26.9,23.0,87.4,25.8,7.83,0.7,9.8,3.9,996.8,6,3.899999999999999,1,17.02,725000,18000,1046,1046
2023-06-30,금,929500,0,490000,383000,0,42000,6500,8000,0,0,22.9,3.8,25.2,21.3,87.0,24.7,5.28,0.0,10.0,14.3,994.3,6,3.899999999999999,1,15.76,921500,8000,1047,1047
2023-07-01,토,2065000,0,997000,877000,21000,120000,10000,0,0,40000,23.3,2.1,27.1,21.1,79.3,28.5,19.54,5.1,5.9,0.0,998.8,7,6.0,0,16.18,2004000,61000,1048,1048
2023-07-02,일,3143500,0,1654000,1221000,0,154000,26500,32000,0,56000,24.7,3.6,28.5,21.7,79.3,29.8,24.69,8.5,7.0,0.0,1001.0,7,6.800000000000001,0,16.9,3055500,88000,1049,1049
2023-07-03,월,1472000,0,692000,653000,0,106000,13000,8000,0,0,24.8,1.8,28.9,23.0,80.4,28.6,17.27,3.0,7.3,0.0,999.0,7,5.899999999999999,0,17.23,1464000,8000,1050,1050
2023-07-04,화,1315500,0,756000,515000,0,38000,6500,0,0,0,24.3,1.7,28.6,22.6,83.6,27.9,13.14,2.2,9.3,3.4,995.5,7,6.0,1,16.97,1315500,0,1051,1051
2023-07-05,수,1432000,0,631000,698000,0,80000,0,0,0,23000,25.8,4.9,30.9,21.9,77.1,30.6,23.71,7.7,4.4,29.5,988.9,7,9.0,1,17.76,1409000,23000,1052,1052
2023-07-06,목,1666000,0,782000,727000,18000,114000,25000,0,0,0,24.4,3.4,28.0,21.6,75.0,30.0,23.52,6.8,6.3,0.0,995.7,7,6.399999999999999,0,16.7,1648000,18000,1053,1053
2023-07-07,금,652000,0,332000,260000,0,50000,2000,8000,0,0,22.4,2.3,25.7,20.4,84.9,25.0,4.55,0.0,9.6,51.0,996.1,7,5.300000000000001,1,15.55,644000,8000,1054,1054
2023-07-08,토,570000,0,308000,204000,0,38000,4000,16000,0,0,22.2,1.0,23.8,20.5,91.5,24.8,2.74,0.0,10.0,28.1,996.0,7,3.3000000000000007,1,16.2,554000,16000,1055,1055
2023-07-09,일,2494500,0,879000,1332000,0,178000,6500,40000,0,59000,24.2,2.3,27.2,21.5,87.0,27.1,13.42,0.6,9.4,3.4,996.9,7,5.699999999999999,1,16.69,2395500,99000,1056,1056
2023-07-10,월,1581000,0,875000,629000,0,54000,9000,0,0,14000,25.6,3.9,28.2,22.8,83.0,29.6,18.82,3.9,7.3,0.3,998.5,7,5.399999999999999,1,17.49,1567000,14000,1057,1057
2023-07-11,화,605000,0,257000,306000,0,22000,0,0,0,20000,24.7,4.2,28.8,22.4,87.3,27.6,6.88,1.4,9.0,49.3,999.6,7,6.400000000000002,1,16.95,585000,20000,1058,1058
2023-07-17,월,1611500,0,679000,784000,1000,120000,4500,8000,0,15000,26.0,4.3,29.0,23.6,86.4,29.6,19.01,3.1,9.4,11.0,1005.3,7,5.399999999999999,1,17.79,1587500,24000,1059,1059
2023-07-18,화,502500,0,238000,203000,0,18000,4500,0,0,39000,24.4,2.7,26.3,23.2,90.1,26.5,4.14,0.0,10.0,130.3,1003.0,7,3.1000000000000014,1,16.74,463500,39000,1060,1060
2023-07-19,수,1143500,0,674000,431000,0,34000,4500,0,0,0,23.5,1.4,25.7,21.4,82.8,26.4,10.87,2.4,7.3,0.5,999.8,7,4.300000000000001,1,16.65,1143500,0,1061,1061
2023-07-20,목,1610000,0,611000,906000,0,66000,11000,0,0,16000,24.2,1.9,27.3,21.5,82.3,28.1,21.4,5.9,5.8,0.0,1001.7,7,5.800000000000001,0,16.81,1594000,16000,1062,1062
2023-07-21,금,1712000,0,716000,860000,0,96000,8000,0,0,32000,25.2,2.1,29.1,22.7,73.8,29.7,26.18,9.9,3.1,0.0,1005.4,7,6.400000000000002,0,17.37,1680000,32000,1063,1063
2023-07-22,토,1854000,0,1003000,738000,0,78000,4000,8000,0,23000,25.0,1.8,27.9,22.9,78.8,27.1,12.18,0.8,8.1,1.4,1006.9,7,5.0,1,17.36,1823000,31000,1064,1064
2023-07-23,일,2457000,0,861000,1334000,0,186000,13000,0,0,63000,26.5,5.7,28.9,25.4,85.5,29.5,15.46,1.8,9.6,0.0,1003.5,7,3.5,0,18.39,2394000,63000,1065,1065
2023-07-24,월,1406000,0,578000,701000,0,106000,13000,8000,0,0,25.5,5.2,28.5,24.5,88.8,27.9,12.65,1.3,9.3,11.3,1002.9,7,4.0,1,17.63,1398000,8000,1066,1066
2023-07-25,화,2265000,0,759000,1280000,0,136000,12000,0,0,78000,26.4,3.2,29.8,24.3,82.0,29.5,21.15,7.1,5.8,7.9,1006.3,7,5.5,1,17.97,2187000,78000,1067,1067
2023-07-26,수,2272500,0,990000,1146000,0,124000,12500,0,0,0,28.1,2.6,31.2,24.8,75.6,31.9,27.95,11.1,4.8,0.0,1007.6,7,6.399999999999999,0,19.09,2272500,0,1068,1068
2023-07-27,목,2086500,0,1009000,963000,0,98000,8500,8000,0,0,28.6,2.5,31.7,25.4,70.6,32.0,27.56,11.7,1.3,0.0,1006.8,7,6.300000000000001,0,19.42,2078500,8000,1069,1069
2023-07-28,금,2225000,0,929000,1055000,0,148000,57000,0,0,36000,29.4,2.4,33.1,26.7,66.6,34.0,25.21,10.8,5.0,0.0,1006.6,7,6.400000000000002,0,19.95,2189000,36000,1070,1070
2023-07-29,토,2925000,0,1144000,1488000,4000,200000,33000,0,0,56000,29.2,2.1,32.5,25.7,68.5,34.9,28.14,12.3,0.8,0.0,1006.7,7,6.800000000000001,0,19.89,2865000,60000,1071,1071
2023-07-30,일,3187500,0,1474000,1470000,2000,206000,35500,0,0,0,29.2,2.7,32.1,26.7,70.5,35.6,28.39,12.3,0.6,0.0,1005.8,7,5.400000000000002,0,19.78,3185500,2000,1072,1072
2023-07-31,월,2352500,0,901000,1171000,4000,180000,30500,0,0,66000,29.2,2.1,32.5,26.1,63.3,35.3,26.75,11.7,3.4,0.0,1004.6,7,6.399999999999999,0,19.89,2282500,70000,1073,1073
2023-08-01,화,3123000,0,1265000,1628000,2000,170000,13000,16000,0,29000,29.6,2.4,33.2,26.8,62.6,36.7,27.09,11.5,3.1,0.0,1003.1,8,6.400000000000002,0,20.07,3076000,47000,1074,1074
2023-08-02,수,2260000,0,886000,1166000,0,166000,28000,0,0,14000,29.6,2.7,33.1,26.9,72.1,36.8,25.5,11.6,6.1,0.0,1000.2,8,6.200000000000003,0,20.03,2246000,14000,1075,1075
2023-08-03,목,2337500,0,1000000,1127000,28000,132000,10500,0,0,40000,29.9,2.5,33.2,26.9,66.3,37.4,27.74,12.2,3.1,0.0,998.6,8,6.300000000000004,0,20.24,2269500,68000,1076,1076
2023-08-04,금,2883500,0,1033000,1527000,0,242000,22500,32000,0,27000,30.2,2.4,33.7,26.8,64.3,37.2,25.76,11.8,2.8,0.0,996.8,8,6.900000000000002,0,20.45,2824500,59000,1077,1077
2023-08-05,토,3246000,0,1214000,1768000,0,238000,10000,0,0,16000,30.0,2.1,33.4,27.3,68.9,38.1,27.45,12.1,0.8,0.0,992.7,8,6.099999999999998,0,20.4,3230000,16000,1078,1078
2023-08-06,일,3038500,0,1369000,1329000,0,258000,22500,0,0,60000,30.9,2.8,34.7,28.1,62.8,39.1,27.74,11.6,3.9,0.0,990.2,8,6.600000000000001,0,20.84,2978500,60000,1079,1079
2023-08-07,월,1738500,0,731000,834000,0,94000,22500,8000,0,49000,30.6,3.2,35.2,27.7,64.9,38.5,24.51,10.0,4.3,0.0,990.9,8,7.5000000000000036,0,20.64,1681500,57000,1080,1080
2023-08-08,화,2001500,0,721000,1055000,2000,78000,31500,0,0,114000,29.2,3.6,33.5,26.6,67.3,36.5,18.77,5.1,4.0,5.1,993.4,8,6.899999999999999,1,19.76,1885500,116000,1081,1081
2023-08-09,수,273000,0,116000,137000,0,18000,2000,0,0,0,25.7,4.1,27.1,24.9,83.5,27.8,2.97,0.0,9.6,55.1,992.0,8,2.200000000000003,1,17.58,273000,0,1082,1082
2023-08-11,금,1985500,0,868000,997000,0,66000,31500,8000,0,15000,27.1,4.4,30.0,24.2,74.3,30.0,26.45,10.3,2.1,0.0,994.8,8,5.800000000000001,0,18.51,1962500,23000,1083,1083
2023-08-12,토,2329500,0,1135000,955000,25000,134000,30500,0,0,50000,27.2,3.2,30.0,25.2,72.9,31.0,24.32,7.9,5.9,0.0,996.2,8,4.800000000000001,0,18.48,2254500,75000,1084,1084
2023-08-13,일,2619000,0,1086000,1211000,0,210000,63000,0,0,49000,26.9,2.1,31.0,23.5,69.1,32.4,25.1,9.8,4.4,0.0,997.2,8,7.5,0,18.45,2570000,49000,1085,1085
2023-08-14,월,1592500,0,777000,722000,0,72000,14500,0,0,7000,27.5,2.6,31.1,25.2,67.9,31.0,18.09,5.6,5.3,0.0,997.6,8,5.900000000000002,0,18.71,1585500,7000,1086,1086
2023-08-15,화,2482500,0,927000,1292000,3000,170000,34500,8000,0,48000,27.5,2.6,32.1,24.6,67.6,32.9,23.96,8.8,4.4,0.0,996.1,8,7.5,0,18.71,2423500,59000,1087,1087
2023-08-16,수,1207500,0,312000,726000,0,102000,19500,48000,0,0,25.7,1.9,27.7,25.1,76.9,29.4,6.56,0.0,9.4,0.0,996.7,8,2.599999999999998,0,17.76,1159500,48000,1088,1088
2023-08-17,목,1251000,0,523000,649000,0,46000,19000,6000,0,8000,25.6,2.1,29.0,24.3,76.4,29.3,9.18,1.3,9.1,0.0,997.6,8,4.699999999999999,0,17.63,1237000,14000,1089,1089
2023-08-18,금,742000,0,360000,351000,4000,10000,17000,0,0,0,27.0,2.2,30.6,24.2,76.9,31.5,15.03,5.0,7.8,7.8,999.0,8,6.400000000000002,1,18.48,738000,4000,1090,1090
2023-08-19,토,1237500,0,578000,508000,2000,42000,43500,32000,0,32000,26.3,2.6,27.3,25.6,88.1,28.8,4.37,0.0,9.9,29.8,1002.1,8,1.6999999999999993,1,17.96,1171500,66000,1091,1091
2023-08-20,일,2295000,0,950000,1129000,0,184000,6000,0,0,26000,28.2,2.8,31.0,25.8,77.0,33.3,25.91,10.6,3.6,0.2,1003.6,8,5.199999999999999,1,19.13,2269000,26000,1092,1092
2023-08-21,월,1582500,0,550000,873000,0,84000,27500,40000,0,8000,28.7,2.2,32.2,26.2,74.1,33.5,24.84,10.9,2.5,0.0,1001.5,8,6.000000000000004,0,19.55,1534500,48000,1093,1093
2023-08-22,화,1853000,0,841000,860000,0,88000,60000,0,0,4000,28.9,3.7,31.8,26.9,74.0,34.4,22.38,7.3,3.4,0.0,998.7,8,4.900000000000002,0,19.58,1849000,4000,1094,1094
2023-08-23,수,1257000,0,505000,598000,0,58000,36000,0,0,60000,28.7,3.9,31.3,26.4,76.8,34.6,23.54,8.8,4.4,0.8,998.8,8,4.900000000000002,1,19.47,1197000,60000,1095,1095
2023-08-24,목,978000,0,450000,460000,0,68000,0,0,0,0,26.0,4.8,28.6,24.9,84.5,27.6,7.6,0.0,9.9,58.3,999.5,8,3.700000000000003,1,17.87,978000,0,1096,1096
2023-08-25,금,1399000,0,717000,593000,0,52000,17000,0,0,20000,27.1,3.9,30.2,24.3,71.0,30.6,23.43,9.4,4.6,0.0,999.9,8,5.899999999999999,0,18.45,1379000,20000,1097,1097
2023-08-26,토,2024500,0,797000,981000,0,132000,16500,34000,0,64000,27.8,2.3,31.1,25.0,64.8,31.4,25.51,11.3,1.5,0.0,1000.9,8,6.100000000000001,0,18.96,1926500,98000,1098,1098
2023-08-27,일,1919500,0,836000,889000,0,166000,10500,0,0,18000,27.5,2.9,32.0,24.7,67.8,32.6,24.97,10.6,4.8,0.0,1000.3,8,7.300000000000001,0,18.68,1901500,18000,1099,1099
2023-08-28,월,744000,0,350000,335000,0,44000,0,0,0,15000,27.4,2.6,31.3,25.0,73.3,31.6,16.29,4.3,7.5,0.0,1000.1,8,6.300000000000001,0,18.65,729000,15000,1100,1100
2023-08-29,화,1034000,0,533000,455000,2000,44000,0,0,0,0,27.0,4.8,29.1,25.2,79.8,29.4,8.02,0.6,9.1,16.1,1000.1,8,3.900000000000002,1,18.51,1032000,2000,1101,1101
2023-08-30,수,751000,0,366000,319000,4000,54000,0,8000,0,0,27.2,3.4,28.3,24.8,81.0,28.7,6.96,0.2,9.1,6.6,1001.0,8,3.5,1,18.48,739000,12000,1102,1102
2023-08-31,목,1093000,0,421000,586000,2000,82000,2000,0,0,0,26.6,2.3,30.5,24.5,81.1,30.0,15.32,4.0,7.9,16.3,1001.4,8,6.0,1,18.2,1091000,2000,1103,1103
2023-09-01,금,502000,0,205000,257000,0,38000,2000,0,0,0,24.0,1.9,25.4,22.8,89.9,26.5,3.0,0.0,9.8,117.4,1003.0,9,2.599999999999998,1,16.69,502000,0,1104,1104
2023-09-02,토,834500,0,376000,347000,1000,48000,20500,8000,0,34000,24.2,1.6,27.1,23.1,85.8,27.2,8.26,0.6,9.6,18.8,1003.9,9,4.0,1,16.96,791500,43000,1105,1105
2023-09-03,일,1731500,0,803000,778000,0,58000,33500,16000,0,43000,26.3,1.8,30.7,22.8,76.3,29.6,22.81,9.2,3.1,0.0,1004.4,9,7.899999999999999,0,18.18,1672500,59000,1106,1106
2023-09-05,화,1436000,0,658000,701000,0,68000,9000,0,0,0,26.8,3.4,31.7,23.6,58.9,29.6,23.83,10.3,2.9,0.0,1002.5,9,8.099999999999998,0,18.23,1436000,0,1107,1107
2023-09-06,수,680000,0,256000,382000,0,40000,2000,0,0,0,26.4,3.5,30.6,24.0,62.4,30.0,17.62,7.4,3.8,0.0,1002.8,9,6.600000000000001,0,17.98,680000,0,1108,1108
2023-09-07,목,1004000,0,319000,592000,0,74000,11000,8000,0,0,25.3,3.8,29.6,21.7,59.8,29.8,21.03,8.9,3.1,0.0,1005.2,9,7.900000000000002,0,17.29,996000,8000,1109,1109
2023-09-08,금,933000,0,540000,328000,1000,62000,2000,0,0,0,24.8,3.1,29.3,22.0,59.0,29.5,20.27,8.6,2.9,0.0,1004.2,9,7.300000000000001,0,16.96,932000,1000,1110,1110
2023-09-09,토,1525000,0,790000,625000,0,108000,2000,0,0,0,24.2,2.4,28.3,20.4,62.5,30.9,25.0,11.2,0.8,0.0,1003.4,9,7.900000000000002,0,16.67,1525000,0,1111,1111
2023-09-10,일,1482000,0,520000,805000,0,136000,4000,0,0,17000,25.0,2.2,29.8,21.4,65.1,29.9,20.2,7.7,5.3,0.0,1002.5,9,8.400000000000002,0,17.22,1465000,17000,1112,1112
2023-09-12,화,1186500,0,642000,461000,0,46000,8500,0,0,29000,26.4,1.6,30.3,23.9,74.1,30.7,14.83,3.6,7.4,0.0,1002.8,9,6.400000000000002,0,18.34,1157500,29000,1113,1113
2023-09-13,수,770500,0,441000,307000,0,18000,4500,0,0,0,26.1,2.0,30.1,23.9,78.3,30.4,12.3,0.6,9.0,9.5,1002.3,9,6.200000000000003,1,17.97,770500,0,1114,1114
2023-09-14,목,474000,0,223000,188000,0,44000,11000,8000,0,0,23.6,2.6,26.3,22.4,82.3,26.3,5.22,0.0,10.0,7.7,1004.1,9,3.900000000000002,1,16.25,466000,8000,1115,1115
2023-09-15,금,550000,0,323000,215000,0,12000,0,0,0,0,24.7,2.4,26.8,22.8,80.4,27.1,7.96,0.7,8.5,2.2,1005.2,9,4.0,1,16.98,550000,0,1116,1116
2023-09-16,토,263000,0,134000,109000,0,20000,0,0,0,0,23.9,1.7,25.8,22.9,89.1,26.1,3.5,0.0,8.4,85.5,1004.8,9,2.900000000000002,1,16.72,263000,0,1117,1117
2023-09-17,일,669500,0,331000,274000,0,46000,4500,0,0,14000,24.1,3.2,26.1,22.1,86.1,25.6,4.23,0.0,8.4,59.9,1003.2,9,4.0,1,16.51,655500,14000,1118,1118
2023-09-19,화,1326000,0,554000,694000,0,62000,9000,0,0,7000,25.6,2.8,29.5,23.2,73.9,27.6,17.95,8.9,4.3,0.0,1005.6,9,6.300000000000001,0,17.49,1319000,7000,1119,1119
2023-09-20,수,481000,0,229000,222000,0,28000,2000,0,0,0,24.7,3.6,26.6,22.7,77.1,26.2,5.82,0.0,9.4,8.5,1001.9,9,3.900000000000002,1,16.9,481000,0,1120,1120
2023-09-21,목,184000,0,120000,54000,0,10000,0,0,0,0,21.5,3.8,26.6,19.3,77.4,25.0,5.6,0.0,9.8,9.8,1001.6,9,7.300000000000001,1,14.87,184000,0,1121,1121
2023-09-22,금,789000,0,427000,288000,0,66000,0,8000,0,0,22.1,2.6,26.5,19.4,63.3,26.3,18.51,6.8,6.3,0.0,1006.9,9,7.100000000000001,0,15.3,781000,8000,1122,1122
2023-09-23,토,828000,0,323000,397000,0,68000,40000,0,0,0,21.7,2.9,26.3,18.4,57.3,24.0,17.14,6.3,7.5,0.0,1010.2,9,7.900000000000002,0,15.01,828000,0,1123,1123
2023-09-24,일,1362500,0,660000,524000,0,86000,12500,80000,0,0,22.8,3.7,26.8,20.2,58.0,25.9,19.37,8.5,5.3,0.0,1010.1,9,6.600000000000001,0,15.69,1282500,80000,1124,1124
